95.7884 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
96.0303 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
96.2722 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
96.5141 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
96.7560 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
96.9979 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
97.2398 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
97.4817 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
97.7236 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
97.9654 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
98.2073 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
98.4492 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
98.6911 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
98.9330 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
99.1749 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
99.4168 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
99.6587 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
99.9006 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
100.1425 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
100.3843 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
100.6262 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
100.8681 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
101.1100 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
101.3519 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
101.5938 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
101.8357 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
102.0776 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
102.3195 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
102.5614 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
102.8032 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
103.0451 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
103.2870 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
103.5289 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
103.7708 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
104.0127 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
104.2546 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
104.4965 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
104.7384 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
104.9803 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
105.2221 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
105.4640 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
105.7059 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
105.9478 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
106.1897 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
106.4316 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
106.6735 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
106.9154 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
107.1573 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
107.3992 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
107.6410 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
107.8829 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
108.1248 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
108.3667 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
108.6086 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
108.8505 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
109.0924 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
109.3343 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
109.5762 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
109.8181 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
110.0600 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
110.3018 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
110.5437 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
110.7856 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
111.0275 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
111.2694 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
111.5113 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
111.7532 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
111.9951 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
112.2370 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
112.4788 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
112.7207 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
112.9626 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
113.2045 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
113.4464 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
113.6883 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
113.9302 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
114.1721 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
114.4140 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
114.6559 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
114.8977 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
115.1396 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
115.3815 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
115.6234 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
115.8653 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
116.1072 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
116.3491 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
116.5910 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
116.8329 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
117.0748 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
117.3166 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
117.5585 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
117.8004 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
118.0423 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
118.2842 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
118.5261 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
118.7680 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
119.0099 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
119.2518 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
119.4937 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
119.7355 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
119.9774 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
120.2193 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
120.4612 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
120.7031 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
120.9450 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
121.1869 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
121.4288 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
121.6707 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
121.9126 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
122.1544 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
122.3963 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
122.6382 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
122.8801 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
123.1220 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
123.3639 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
123.6058 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
123.8477 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
124.0896 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
124.3315 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
124.5733 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
124.8152 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
125.0571 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
125.2990 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
125.5409 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
125.7828 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
126.0247 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
126.2666 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
126.5085 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
126.7504 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
126.9922 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
127.2341 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
127.4760 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
127.7179 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
127.9598 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
128.2017 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
128.4436 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
128.6855 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
128.9274 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
129.1693 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
129.4111 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
129.6530 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
129.8949 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
130.1368 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
130.3787 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
130.6206 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
130.8625 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
131.1044 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
131.3463 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
131.5882 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
131.8300 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
132.0719 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
132.3138 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
132.5557 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
132.7976 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
133.0395 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
133.2814 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
133.5233 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
133.7652 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
134.0071 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
134.2489 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
134.4908 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
134.7327 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
134.9746 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
135.2165 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
135.4584 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
135.7003 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
135.9422 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
136.1841 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
136.4260 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
136.6678 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
136.9097 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
137.1516 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
137.3935 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
137.6354 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
137.8773 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
138.1192 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
138.3611 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
138.6030 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
138.8449 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
139.0867 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
139.3286 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
139.5705 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
139.8124 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
140.0543 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
140.2962 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
140.5381 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
140.7800 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
141.0219 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
141.2638 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
141.5057 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
141.7475 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
141.9894 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
142.2313 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
142.4732 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
142.7151 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
142.9570 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
143.1989 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
143.4408 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
143.6827 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
143.9245 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
144.1664 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
144.4083 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
144.6502 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
144.8921 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
145.1340 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
145.3759 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
145.6178 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
145.8597 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
146.1016 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
146.3434 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
146.5853 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
146.8272 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
147.0691 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
147.3110 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
147.5529 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
147.7948 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
148.0367 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
148.2786 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
148.5205 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
148.7623 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
149.0042 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
149.2461 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
149.4880 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
149.7299 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
149.9718 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
150.2137 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
150.4556 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
150.6975 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
150.9394 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
151.1813 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
151.4231 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
151.6650 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
151.9069 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
152.1488 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
152.3907 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
152.6326 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
152.8745 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
153.1164 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
153.3583 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
153.6001 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
153.8420 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
154.0839 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
154.3258 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
154.5677 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
154.8096 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
155.0515 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
155.2934 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
155.5353 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
155.7772 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
156.0190 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
156.2609 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
156.5028 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
156.7447 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
156.9866 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
157.2285 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
157.4704 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
157.7123 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
157.9542 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
158.1961 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
158.4380 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
158.6798 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
158.9217 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
159.1636 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
159.4055 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
159.6474 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
159.8893 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
160.1312 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
160.3731 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
160.6150 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
160.8568 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
161.0987 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
161.3406 1.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
161.5825 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
161.8244 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
162.0663 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
162.3082 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
162.5501 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
162.7920 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
163.0339 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
163.2757 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
163.5176 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
163.7595 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
164.0014 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
164.2433 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
164.4852 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
164.7271 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
164.9690 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
165.2109 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
165.4528 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
165.6946 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
165.9365 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
166.1784 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
166.4203 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
166.6622 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
166.9041 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
167.1460 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
167.3879 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
167.6298 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
167.8717 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
168.1136 1.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
168.3554 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
168.5973 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
168.8392 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
169.0811 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
169.3230 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
169.5649 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
169.8068 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
170.0487 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
170.2906 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
170.5324 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
170.7743 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
171.0162 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
171.2581 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
171.5000 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
171.7419 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
171.9838 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
172.2257 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
172.4676 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
172.7095 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
172.9513 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
173.1932 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
173.4351 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
173.6770 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
173.9189 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
174.1608 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
174.4027 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
174.6446 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
174.8865 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
175.1284 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
175.3702 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
175.6121 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
175.8540 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
176.0959 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
176.3378 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
176.5797 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
176.8216 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
177.0635 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
177.3054 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
177.5473 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
177.7891 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
178.0310 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
178.2729 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
178.5148 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
178.7567 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
178.9986 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
179.2405 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
179.4824 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
179.7243 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
179.9662 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
180.2080 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
180.4499 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
180.6918 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
180.9337 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
181.1756 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
181.4175 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
181.6594 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
181.9013 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
182.1432 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
182.3851 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
182.6269 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
182.8688 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
183.1107 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
183.3526 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
183.5945 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
183.8364 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
184.0783 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
184.3202 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
184.5621 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
184.8040 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
185.0459 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
185.2877 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
185.5296 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
185.7715 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
186.0134 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
186.2553 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
186.4972 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
186.7391 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
186.9810 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
187.2229 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
187.4647 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
187.7066 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
187.9485 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
188.1904 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
188.4323 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
188.6742 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
188.9161 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
189.1580 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
189.3999 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
189.6418 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
189.8836 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
190.1255 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
190.3674 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
190.6093 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
190.8512 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
191.0931 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
191.3350 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
191.5769 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
191.8188 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
192.0607 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
